,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
2819,28.33339871,-2.718796234,9.382189636,-0.2713856506
2820,28.34344871,-2.720742188,9.388925629,-0.2749781799
2821,28.35349971,-2.721041565,9.400002594,-0.2630030823
2822,28.36354971,-2.692600708,9.402547302,-0.2579136658
2823,28.37360071,-2.688110046,9.411528625,-0.2555186462
2824,28.38365071,-2.6993367,9.400152283,-0.2543211365
2825,28.39370171,-2.702779541,9.40628952,-0.2634521484
2826,28.40375171,-2.742147675,9.403894501,-0.246537323
2827,28.41380271,-2.752925262,9.389225006,-0.2218386841
2828,28.42385271,-2.736459503,9.381890259,-0.2119592285
2829,28.43390371,-2.727627869,9.347611542,-0.2270777893
2830,28.44395371,-2.710713043,9.316326599,-0.2679428101
2831,28.45400471,-2.700983276,9.310488739,-0.2911445618
2832,28.46405571,-2.700833588,9.308393097,-0.2766247559
2833,28.47410571,-2.710413666,9.316326599,-0.2712359619
2834,28.48415671,-2.718047791,9.324110413,-0.2633024597
2835,28.49420671,-2.728376312,9.358089752,-0.2734812927
2836,28.50425771,-2.742596741,9.385782166,-0.2794688416
2837,28.51430771,-2.75786499,9.399553528,-0.2600093079
2838,28.52435871,-2.758014679,9.390123138,-0.2429447937
2839,28.53440871,-2.752775574,9.383387146,-0.255668335
2840,28.54445971,-2.758164368,9.375753021,-0.2457888794
2841,28.55450971,-2.783761139,9.408385162,-0.2279759216
2842,28.56456071,-2.796634369,9.417366486,-0.2456391907
2843,28.57461071,-2.760559387,9.358688507,-0.2823129272
2844,28.58466171,-2.697241058,9.28698761,-0.3071612549
2845,28.59471271,-2.65847168,9.283993835,-0.3212319946
2846,28.60476271,-2.681523743,9.257947998,-0.3372486877
2847,28.61481371,-2.703677673,9.214987335,-0.3839515686
2848,28.62486371,-2.709216156,9.237141266,-0.3748205566
2849,28.63491471,-2.708916779,9.286538544,-0.2999761963
2850,28.64496471,-2.67134491,9.333989868,-0.2348616028
2851,28.65501571,-2.66550705,9.3747052,-0.1818717957
2852,28.66506571,-2.681673431,9.456135864,-0.1351689148
