,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
4809,48.34239071,-0.1724414062,-9.896669769,0.2195933533
4810,48.35244271,-0.2059716797,-9.893975372,0.2383044434
4811,48.36249471,-0.2239343262,-9.889035645,0.2273771667
4812,48.37254671,-0.2161505127,-9.867031403,0.2318678284
4813,48.38259871,-0.2179467773,-9.871222687,0.2478845215
4814,48.39265071,-0.2293231201,-9.869576111,0.2832110596
4815,48.40270271,-0.2173480225,-9.870324554,0.2995271301
4816,48.41275471,-0.2092648315,-9.877060547,0.2969824219
4817,48.42280671,-0.2137554932,-9.87556366,0.2911445618
4818,48.43285871,-0.2279759216,-9.861792297,0.2975811768
4819,48.44291071,-0.2639012146,-9.856702881,0.2918930054
4820,48.45296271,-0.2749781799,-9.844578094,0.2704875183
4821,48.46301471,-0.2827619934,-9.847721558,0.2730322266
4822,48.47306671,-0.2894979858,-9.850865021,0.2609074402
4823,48.48311871,-0.2851570129,-9.863438873,0.2776725769
4824,48.49317071,-0.2576142883,-9.89187973,0.2787203979
4825,48.50322271,-0.217048645,-9.89771759,0.2585124207
4826,48.51327471,-0.1785786438,-9.92002121,0.2474354553
4827,48.52332671,-0.1565744019,-9.916129303,0.2420466614
4828,48.53337871,-0.1598675537,-9.926308136,0.2453398132
4829,48.54343071,-0.1681004333,-9.902357941,0.2320175171
4830,48.55348271,-0.1868115234,-9.913285217,0.2393522644
4831,48.56353471,-0.1989363098,-9.919123077,0.2395019531
4832,48.57358671,-0.1954934692,-9.914033661,0.2270777893
4833,48.58363871,-0.1779798889,-9.90355545,0.2158511353
4834,48.59369071,-0.1820214844,-9.888885956,0.2339634705
4835,48.60374271,-0.177381134,-9.856553192,0.2513273621
4836,48.61379471,-0.1905537415,-9.85565506,0.2713856506
4837,48.62384671,-0.1775308228,-9.855205994,0.2865042114
4838,48.63389871,-0.1761836243,-9.858349457,0.2897973633
4839,48.64395071,-0.1766326904,-9.850415955,0.2863545227
4840,48.65400271,-0.1567240906,-9.864636383,0.2748284912
4841,48.66405471,-0.1372645569,-9.883796539,0.2836601257
4842,48.67410671,-0.1429527283,-9.88843689,0.2871029663
4843,48.68415871,-0.1556762695,-9.901459808,0.288899231
4844,48.69421071,-0.1839674377,-9.915081482,0.2725831604
4845,48.70426271,-0.200433197,-9.907896423,0.2559677124
4846,48.71431471,-0.2001338196,-9.889634399,0.2559677124
4847,48.72436671,-0.1926493835,-9.877509613,0.2408491516
4848,48.73441871,-0.1582209778,-9.85565506,0.237406311
4849,48.74447071,-0.1288819885,-9.856403503,0.2522254944
4850,48.75452271,-0.1086740112,-9.878407745,0.2646496582
4851,48.76457471,-0.09295669556,-9.887838135,0.2827619934
4852,48.77462671,-0.09265731812,-9.895771637,0.2859054565
4853,48.78467871,-0.08936416626,-9.895621948,0.2860551453
4854,48.79473071,-0.09340576172,-9.896819458,0.2749781799
4855,48.80478271,-0.1151106262,-9.883497162,0.2659968567
4856,48.81483471,-0.1549278259,-9.874216461,0.2652484131
4857,48.82488671,-0.1598675537,-9.880353699,0.2489323425
4858,48.83493871,-0.1315763855,-9.876312103,0.2462379456
4859,48.84499071,-0.09924362183,-9.881551208,0.2420466614
4860,48.85504271,-0.0896635437,-9.871671753,0.2595602417
4861,48.86509471,-0.1067280579,-9.871222687,0.2703378296
4862,48.87514671,-0.1133143616,-9.865235138,0.2547702026
4863,48.88519871,-0.1312770081,-9.861941986,0.2359094238
4864,48.89525071,-0.1519340515,-9.881850586,0.2402503967
4865,48.90530271,-0.1417552185,-9.891580353,0.2228865051
4866,48.91535471,-0.1621128845,-9.885742493,0.222437439
4867,48.92540671,-0.1649569702,-9.878407745,0.2377056885
4868,48.93545871,-0.172591095,-9.891580353,0.2393522644
4869,48.94551071,-0.1820214844,-9.895921326,0.2333647156
4870,48.95556271,-0.1923500061,-9.898466034,0.2273771667
4871,48.96561471,-0.2026785278,-9.908944244,0.2134561157
4872,48.97566671,-0.1844165039,-9.906549225,0.1933978271
4873,48.98571871,-0.1716929626,-9.884694672,0.2052232361
4874,48.99577071,-0.1742376709,-9.887688446,0.2157014465
4875,49.00582271,-0.1818717957,-9.87316864,0.2188449097
4876,49.01587471,-0.1951940918,-9.878407745,0.2233355713
4877,49.02592671,-0.1881587219,-9.8697258,0.2213896179
4878,49.03597871,-0.1600172424,-9.861792297,0.2323168945
4879,49.04603071,-0.1541793823,-9.871222687,0.2297721863
4880,49.05608271,-0.157023468,-9.876461792,0.2405497742
4881,49.06613471,-0.185464325,-9.873018951,0.2544708252
4882,49.07618633,-0.2137554932,-9.892179108,0.270637207
4883,49.08623833,-0.2368075562,-9.883796539,0.2510279846
4884,49.09629033,-0.2293231201,-9.894723816,0.2179467773
4885,49.10634233,-0.2228865051,-9.867929535,0.2149530029
4886,49.11639433,-0.2121089172,-9.845775604,0.2222877502
4887,49.12644633,-0.2026785278,-9.870474243,0.2157014465
4888,49.13649833,-0.1836680603,-9.866432648,0.1992356873
4889,49.14655033,-0.1794767761,-9.860145721,0.1914518738
4890,49.15660233,-0.1874102783,-9.878707123,0.1881587219
4891,49.16665433,-0.1884580994,-9.876910858,0.1947450256
4892,49.17670633,-0.1963916016,-9.877060547,0.1863624573
4893,49.18675833,-0.2010319519,-9.888287201,0.1751358032
4894,49.19681033,-0.2046244812,-9.867779846,0.169896698
4895,49.20686233,-0.2064207458,-9.855056305,0.1652563477
4896,49.21691433,-0.2019300842,-9.879156189,0.1788780212
4897,49.22696633,-0.1957928467,-9.857451324,0.1748364258
4898,49.23701833,-0.1938468933,-9.862840118,0.1814227295
4899,49.24707033,-0.1904040527,-9.882748718,0.1713935852
4900,49.25712233,-0.187559967,-9.891730042,0.1663041687
4901,49.26717433,-0.2085163879,-9.907896423,0.1531315613
4902,49.27722633,-0.2290237427,-9.909393311,0.1469943237
4903,49.28727833,-0.2186952209,-9.884395294,0.1336720276
4904,49.29733033,-0.2273771667,-9.884544983,0.145796814
4905,49.30738233,-0.2233355713,-9.859397278,0.1655557251
4906,49.31743433,-0.2124082947,-9.85565506,0.1682501221
4907,49.32748633,-0.2100132751,-9.86029541,0.1842668152
4908,49.33753833,-0.2194436646,-9.855355682,0.1739382935
4909,49.34759033,-0.2179467773,-9.878108368,0.1670526123
4910,49.35764233,-0.2204914856,-9.880952454,0.1627116394
4911,49.36769433,-0.1886077881,-9.847272491,0.139360199
4912,49.37774633,-0.2017803955,-9.865833893,0.1585203552
4913,49.38779833,-0.2284249878,-9.904303894,0.1769320679
4914,49.39785033,-0.2148033142,-9.89187973,0.1574725342
4915,49.40790233,-0.2043251038,-9.885293427,0.1426533508
4916,49.41795433,-0.1957928467,-9.888586578,0.1246907043
4917,49.42800633,-0.186512146,-9.899513855,0.1167572021
4918,49.43805833,-0.1779798889,-9.888137512,0.1167572021
4919,49.44811033,-0.1953437805,-9.887389069,0.1374142456
4920,49.45816233,-0.2008822632,-9.889933777,0.1483415222
4921,49.46821433,-0.199385376,-9.902807007,0.1579216003
4922,49.47826633,-0.2163002014,-9.893825684,0.1353186035
4923,49.48831833,-0.2344125366,-9.880653076,0.1496887207
4924,49.49837033,-0.2450404358,-9.877958679,0.1748364258
4925,49.50842233,-0.2541714478,-9.878258057,0.1764830017
4926,49.51847433,-0.2490820312,-9.876611481,0.1779798889
4927,49.52852633,-0.2164498901,-9.854307861,0.1652563477
4928,49.53857833,-0.1924996948,-9.856553192,0.1824705505
4929,49.54863033,-0.1935475159,-9.852212219,0.1922003174
